90, 0.944, 0.000010
91, 0.946, 0.000010
92, 0.945, 0.000010
93, 0.943, 0.000010
94, 0.946, 0.000010
95, 0.943, 0.000010
96, 0.943, 0.000010
97, 0.938, 0.000010
98, 0.939, 0.000010
99, 0.943, 0.000001
100, 0.946, 0.000001

use normal enhance

1, 0.922, 0.001000
2, 0.922, 0.001000
3, 0.932, 0.001000
4, 0.940, 0.001000
5, 0.931, 0.001000
6, 0.935, 0.001000
7, 0.939, 0.001000
8, 0.934, 0.001000
9, 0.935, 0.001000
10, 0.933, 0.001000
11, 0.941, 0.001000
12, 0.938, 0.001000
13, 0.938, 0.001000
14, 0.936, 0.001000
15, 0.935, 0.001000
16, 0.933, 0.001000
17, 0.932, 0.001000
18, 0.940, 0.001000
19, 0.933, 0.001000
20, 0.924, 0.001000
21, 0.941, 0.001000
22, 0.938, 0.001000
23, 0.931, 0.001000
24, 0.939, 0.001000
25, 0.934, 0.001000
26, 0.929, 0.001000
27, 0.939, 0.001000
28, 0.939, 0.001000
29, 0.941, 0.001000
30, 0.937, 0.001000
31, 0.939, 0.001000
32, 0.940, 0.001000
33, 0.937, 0.000100
34, 0.938, 0.000100
35, 0.940, 0.000100
36, 0.942, 0.000100
37, 0.938, 0.000100
38, 0.935, 0.000100
39, 0.936, 0.000100
40, 0.936, 0.000100
41, 0.940, 0.000100
42, 0.942, 0.000100
43, 0.936, 0.000100
44, 0.937, 0.000100
45, 0.940, 0.000100
46, 0.933, 0.000100
47, 0.940, 0.000100
48, 0.940, 0.000100
49, 0.939, 0.000100
50, 0.935, 0.000100
51, 0.937, 0.000100
52, 0.941, 0.000100
53, 0.943, 0.000100
54, 0.938, 0.000100
55, 0.943, 0.000100
56, 0.941, 0.000100
57, 0.939, 0.000100
58, 0.942, 0.000100
59, 0.939, 0.000100
60, 0.938, 0.000100
61, 0.940, 0.000100
62, 0.941, 0.000100
63, 0.937, 0.000100
64, 0.930, 0.000100
65, 0.939, 0.000100
66, 0.938, 0.000010
67, 0.940, 0.000010
68, 0.942, 0.000010
69, 0.941, 0.000010
70, 0.942, 0.000010
71, 0.942, 0.000010
72, 0.943, 0.000010
73, 0.936, 0.000010
74, 0.940, 0.000010
75, 0.943, 0.000010
76, 0.943, 0.000010
77, 0.940, 0.000010
78, 0.940, 0.000010
79, 0.938, 0.000010
80, 0.940, 0.000010
81, 0.938, 0.000010
82, 0.938, 0.000010
83, 0.943, 0.000010
84, 0.943, 0.000010
85, 0.940, 0.000010
86, 0.941, 0.000010
87, 0.939, 0.000010
88, 0.942, 0.000010
89, 0.938, 0.000010
90, 0.942, 0.000010
91, 0.942, 0.000010
92, 0.939, 0.000010
93, 0.938, 0.000010
94, 0.945, 0.000010
95, 0.936, 0.000010
96, 0.941, 0.000010
97, 0.941, 0.000010
98, 0.939, 0.000010
99, 0.939, 0.000001
100, 0.933, 0.000001

25layer 0.936 with cutout train 1000 epoch

1, 0.910, 0.001000
2, 0.913, 0.001000
3, 0.913, 0.001000
4, 0.918, 0.001000
5, 0.916, 0.001000
6, 0.912, 0.001000
7, 0.919, 0.001000
8, 0.916, 0.001000
9, 0.918, 0.001000
10, 0.919, 0.001000
11, 0.918, 0.001000
12, 0.919, 0.001000
13, 0.924, 0.001000
14, 0.922, 0.001000
15, 0.924, 0.001000
16, 0.917, 0.001000
17, 0.923, 0.001000
18, 0.924, 0.001000
19, 0.928, 0.001000
20, 0.927, 0.001000
21, 0.926, 0.001000
22, 0.927, 0.001000
23, 0.927, 0.001000
24, 0.926, 0.001000
25, 0.925, 0.001000
26, 0.925, 0.001000
27, 0.927, 0.001000
28, 0.928, 0.001000
29, 0.927, 0.001000
30, 0.932, 0.001000
31, 0.931, 0.001000
32, 0.935, 0.001000
33, 0.934, 0.001000
34, 0.930, 0.001000
35, 0.927, 0.001000
36, 0.930, 0.001000
37, 0.931, 0.001000
38, 0.933, 0.001000
39, 0.929, 0.001000
40, 0.927, 0.001000
41, 0.927, 0.001000
42, 0.930, 0.001000
43, 0.931, 0.001000
44, 0.931, 0.001000
45, 0.927, 0.001000
46, 0.928, 0.001000
47, 0.931, 0.001000
48, 0.932, 0.001000
49, 0.930, 0.001000
50, 0.935, 0.001000
51, 0.934, 0.001000
52, 0.932, 0.001000
53, 0.936, 0.001000
54, 0.934, 0.001000
55, 0.936, 0.001000
56, 0.933, 0.001000
57, 0.933, 0.001000
58, 0.933, 0.001000
59, 0.936, 0.001000
60, 0.934, 0.001000
61, 0.932, 0.001000
62, 0.934, 0.001000
63, 0.934, 0.001000
64, 0.935, 0.001000
65, 0.935, 0.001000
66, 0.935, 0.001000
67, 0.935, 0.001000
68, 0.933, 0.001000
69, 0.932, 0.001000
70, 0.937, 0.001000
71, 0.936, 0.001000
72, 0.937, 0.001000
73, 0.931, 0.001000
74, 0.935, 0.001000
75, 0.934, 0.001000
76, 0.932, 0.001000
77, 0.931, 0.001000
78, 0.934, 0.001000
79, 0.935, 0.001000
80, 0.934, 0.001000
81, 0.938, 0.001000
82, 0.936, 0.001000
83, 0.934, 0.001000
84, 0.931, 0.001000
85, 0.934, 0.001000
86, 0.933, 0.001000
87, 0.935, 0.001000
88, 0.938, 0.001000
89, 0.935, 0.001000
90, 0.933, 0.001000
91, 0.927, 0.001000
92, 0.932, 0.001000
93, 0.935, 0.001000
94, 0.937, 0.001000
95, 0.937, 0.001000
96, 0.935, 0.001000
97, 0.935, 0.001000
98, 0.937, 0.001000
99, 0.934, 0.001000
100, 0.932, 0.001000
101, 0.938, 0.001000
102, 0.937, 0.001000
103, 0.936, 0.001000
104, 0.932, 0.001000
105, 0.933, 0.001000
106, 0.933, 0.001000
107, 0.936, 0.001000
108, 0.936, 0.001000
109, 0.937, 0.001000
110, 0.937, 0.001000
111, 0.935, 0.001000
112, 0.932, 0.001000
113, 0.939, 0.001000
114, 0.937, 0.001000
115, 0.936, 0.001000
116, 0.937, 0.001000
117, 0.938, 0.001000
118, 0.933, 0.001000
119, 0.934, 0.001000
120, 0.935, 0.001000
121, 0.933, 0.001000
122, 0.938, 0.001000
123, 0.933, 0.001000
124, 0.937, 0.001000
125, 0.936, 0.001000
126, 0.933, 0.001000
127, 0.938, 0.001000
128, 0.936, 0.001000
129, 0.934, 0.001000
130, 0.935, 0.001000
131, 0.939, 0.001000
132, 0.936, 0.001000
133, 0.936, 0.001000
134, 0.934, 0.001000
135, 0.935, 0.001000
136, 0.934, 0.001000
137, 0.936, 0.001000
138, 0.938, 0.001000
139, 0.940, 0.001000
140, 0.933, 0.001000
141, 0.935, 0.001000
142, 0.936, 0.001000
143, 0.935, 0.001000
144, 0.937, 0.001000
145, 0.936, 0.001000
146, 0.933, 0.001000
147, 0.937, 0.001000
148, 0.937, 0.001000
149, 0.937, 0.001000
150, 0.936, 0.001000
151, 0.937, 0.001000
152, 0.934, 0.001000
153, 0.939, 0.001000
154, 0.937, 0.001000
155, 0.932, 0.001000
156, 0.937, 0.001000
157, 0.934, 0.001000
158, 0.941, 0.001000
159, 0.936, 0.001000
160, 0.938, 0.001000
161, 0.934, 0.001000
162, 0.935, 0.001000
163, 0.936, 0.001000
164, 0.936, 0.001000
165, 0.935, 0.001000
166, 0.933, 0.001000
167, 0.935, 0.001000
168, 0.933, 0.001000
